number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
10,TrialState.COMPLETE,0.3447362184524536,224,2,0.4847685553939329,0.00023373668585598394,64,20.63488339996338,35.738075622375355,-0.10684795488568688,-0.10684795488568688,-0.04296715341868329,52.53008712485856,8.996000000000002,0.014984742736847245,5.68693048957114,84.0,0.3447362184524536
11,TrialState.COMPLETE,0.346471905708313,192,2,0.25593379523988913,0.00011325623758797914,64,20.826092884839888,35.8618914838663,-0.11453067030619013,-0.11453067030619013,-0.07675694163082092,53.28806971243246,8.996000000000002,0.003802198429014636,5.95824938121471,84.0,0.346471905708313
12,TrialState.COMPLETE,0.33174318075180054,224,1,0.269435421640578,0.00017795679966954185,128,20.73340104694088,35.385438019287015,-0.08511256352273411,-0.08511256352273411,-0.062410013215440596,53.03142002686106,8.996000000000002,0.08572183988755588,7.629018490199963,84.0,0.33174318075180054
13,TrialState.COMPLETE,0.33399859070777893,160,1,0.29584181796502984,0.00017258562629785535,128,21.103272696898806,36.062269889131514,-0.12702035178133575,-0.12702035178133575,-0.01780971497735706,52.58205545662693,8.996000000000002,0.07156871860422942,6.619136996747056,84.0,0.33399859070777893
14,TrialState.COMPLETE,0.3831515908241272,256,2,0.45594489115402526,0.0003610811628974879,128,22.050513365143406,37.2820221112907,-0.2045492440186154,-0.2045492440186154,-0.08179501161877112,56.365365983426564,8.996000000000002,-0.10967673489806495,7.708876167960475,84.0,0.3831515908241272
15,TrialState.COMPLETE,0.36051833629608154,160,2,0.2148384331283203,0.00017691225731665005,64,20.784457349498776,35.88913839525811,-0.11622489519934032,-0.11622489519934032,-0.06449102603823897,53.764602037685236,8.996000000000002,-0.08195478034214765,5.716745153077185,84.0,0.36051833629608154
16,TrialState.COMPLETE,0.46471092104911804,320,1,0.318347963953445,0.0019497872856607962,128,23.318946514056545,38.17608002666731,-0.2630144077782197,-0.2630144077782197,-0.21287722385593177,64.81169287247315,8.996000000000002,-0.36929492129998276,9.759391527730328,84.0,0.46471092104911804
17,TrialState.COMPLETE,0.3442561626434326,192,1,0.10681884278445877,0.00028435772828463014,128,20.999510023409435,36.17972942997598,-0.13437401431042906,-0.13437401431042906,-0.12536953610425816,53.231891307244595,8.996000000000002,0.03535126326252269,7.419217030705873,84.0,0.3442561626434326
18,TrialState.COMPLETE,0.35490885376930237,128,1,0.4264342202471388,0.00013917452221623536,32,21.28893875930953,36.617419225562145,-0.1619865589219549,-0.1619865589219549,-0.1424753441225719,54.168505500915664,8.996000000000002,-0.01326935259850881,6.0324539229756615,84.0,0.35490885376930237
19,TrialState.COMPLETE,0.37204739451408386,224,2,0.21888348870491614,0.0002319244614145839,64,21.80635394025719,37.06204435485226,-0.19037660515911714,-0.19037660515911714,-0.09716029237878754,55.04676252125569,8.996000000000002,-0.07595472191145203,6.332169694327678,84.0,0.37204739451408386
20,TrialState.COMPLETE,0.3839329481124878,192,2,0.3276551058859285,0.0004157239336652284,128,21.717479681342184,37.25437873648249,-0.20276364014111503,-0.20276364014111503,-0.158625847243117,56.410007895305334,8.996000000000002,-0.11566833739577032,6.558883788202689,84.0,0.3839329481124878
21,TrialState.COMPLETE,0.33771276473999023,224,1,0.26870237344643494,0.00017334264997902408,128,20.725872510551536,35.814896258095985,-0.11161151020729809,-0.11161151020729809,-0.06915662678413415,52.51821681194283,8.996000000000002,0.05030460764674505,6.06778906902725,84.0,0.33771276473999023
22,TrialState.COMPLETE,0.3195092976093292,256,1,0.2881760283970767,0.00022229223201777963,128,20.60293904894808,34.8603646760606,-0.05314820521789865,-0.05314820521789865,-0.034173288640933164,52.60455978245119,8.996000000000002,0.13428700581523456,8.321600699798752,84.0,0.3195092976093292
23,TrialState.COMPLETE,0.3386436998844147,256,1,0.4070029630865094,0.0002239806531830341,128,20.875878016847764,35.8145857292894,-0.11159223409957408,-0.11159223409957408,-0.06599860954852743,52.90205087656562,8.996000000000002,0.0488948637999741,6.506485635044751,84.0,0.3386436998844147
24,TrialState.COMPLETE,0.34924808144569397,288,1,0.22801339248487185,0.0001286781184748526,128,20.752466395398997,35.76577567248686,-0.10856442255986298,-0.10856442255986298,-0.07177886548769741,53.47111956084707,8.996000000000002,-0.025653786718058624,5.2327152372337835,84.0,0.34924808144569397
25,TrialState.COMPLETE,0.45418402552604675,256,1,0.29575883549786286,0.00031230016239358176,128,22.935890731936823,38.74955480000122,-0.30124500191314607,-0.30124500191314607,-0.2141244437902956,61.23256884924796,8.996000000000002,-0.3885928486060193,3.554224711035905,84.0,0.45418402552604675
26,TrialState.COMPLETE,0.331683874130249,320,1,0.18973028109067683,0.00014155778582657298,128,20.953574536595035,35.744540581193164,-0.10724844503804265,-0.10724844503804265,-0.017259155691494277,52.64744523098991,8.996000000000002,0.085503775412054,6.890442274599667,84.0,0.331683874130249
27,TrialState.COMPLETE,0.3337070643901825,128,2,0.33443007913240985,0.0002346622013701874,128,20.56558683724647,34.84815445751207,-0.052410581395671674,-0.052410581395671674,-0.025752350864489904,53.19830314511754,8.996000000000002,0.061732137058313485,8.458035616653376,84.0,0.3337070643901825
28,TrialState.COMPLETE,0.3243792653083801,256,1,0.2823984751177724,0.00010175304240024377,32,20.630844708129434,35.447310775545745,-0.08891060058857958,-0.08891060058857958,-0.08250044934486378,52.43711530513858,8.996000000000002,0.10217241419945444,6.67653688470019,84.0,0.3243792653083801
29,TrialState.COMPLETE,0.36800047755241394,256,3,0.3545091253623452,0.00010967474910453537,32,21.71955091384206,36.540678399860845,-0.1571212041743939,-0.1571212041743939,-0.13116110919737634,55.890102603326355,8.996000000000002,-0.030217277924383223,8.56575880982657,84.0,0.36800047755241394
